Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.133-192.168.20.2-50779-53-17,192.168.20.133,50779,192.168.20.2,53,17,5/2/2020 12:07,3702,1,3,30.0,454.0,30,30,30.0,0.0,280,30,151.33333330000005,125.1612294,130740.1405,1080.497029,1234.0,1190.180238,2459.0,82.0,0.0,0.0,0.0,0.0,0.0,3702.0,1851.0,975.807358,2541.0,1161.0,0,0,0,0,8,24,270.1242572,810.3727715,30,280,102.8,110.676104,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000005,0,0,0,0,0,0,1,30,3,454,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-39273-6,192.168.3.130,80,200.175.2.130,39273,6,9/1/2020 16:30,62677927,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.957274799,0.1595458,6964214.1110000005,20900000.0,62700000.0,9.0,7160.0,3580.0,4866.308868,7021.0,139.0,62700000.0,10400000.0,25600000.0,62700000.0,41.0,0,0,0,0,104,232,0.04786374,0.11168206,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,3364.0,0.0,3364.0,3364.0,62700000.0,0.0,62700000.0,62700000.0,Probe
192.168.3.130-200.175.2.130-80-57968-6,200.175.2.130,57968,192.168.3.130,80,6,9/1/2020 19:51,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57492-6,200.175.2.130,57492,192.168.3.130,80,6,9/1/2020 19:23,42781702,7,7,114.0,0.0,30,0,16.28571429,11.81403524,0,0,0.0,0.0,2.664690619,0.327242708,3290900.154,5775192.56,15100000.0,6.0,42800000.0,7129931.333,6870365.34,15100000.0,287.0,34400000.0,5727842.333,7394180.868,15100000.0,9.0,0,0,0,0,224,240,0.163621354,0.163621354,0,30,7.6,11.42553531,130.5428571,0,1,0,0,0,0,0,0,1,8.142857142999999,16.28571429,0.0,0,0,0,0,0,0,7,114,7,0,-1,215,5,0,2156413.5,3049620.733,4312821.0,6.0,15000000.0,164773.5577,15100000.0,14900000.0,DoS
192.168.3.130-200.175.2.130-4507-35903-6,200.175.2.130,35903,192.168.3.130,4507,6,9/1/2020 17:32,43,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,60,0.0,46511.62791,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-80-33019-6,192.168.3.130,80,200.175.2.130,33019,6,9/1/2020 16:30,61791869,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.971001541,0.16183359,6865763.222,20600000.0,61800000.0,9.0,18661.0,9330.5,12530.63927,18191.0,470.0,61800000.0,10300000.0,25200000.0,61800000.0,2684.0,0,0,0,0,104,232,0.048550077,0.113283513,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,2684.0,0.0,2684.0,2684.0,61800000.0,0.0,61800000.0,61800000.0,Probe
192.168.20.133-31.13.73.19-33660-443-6,192.168.20.133,33660,31.13.73.19,443,6,5/2/2020 13:30,292,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10273.9726,146.0,195.1614716,284.0,8.0,0.0,0.0,0.0,0.0,0.0,284.0,284.0,0.0,284.0,284.0,0,0,0,0,20,40,3424.6575340000004,6849.315068000001,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-41463-6,192.168.3.130,80,200.175.2.130,41463,6,9/1/2020 16:30,62365708,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.962067167,0.160344528,6929523.1110000005,20800000.0,62400000.0,3.0,6287.0,3143.5,4249.004648,6148.0,139.0,62400000.0,10400000.0,25500000.0,62400000.0,3.0,0,0,0,0,104,232,0.048103358,0.112241169,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1852.0,0.0,1852.0,1852.0,62400000.0,0.0,62400000.0,62400000.0,Probe
142.71.23.125-192.168.3.130-0-0-0,142.71.23.125,0,192.168.3.130,0,0,10/1/2020 5:57,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-40595-6,192.168.3.130,80,200.175.2.130,40595,6,9/1/2020 16:32,3893,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,513.7426149,3893.0,0.0,3893.0,3893.0,0.0,0.0,0.0,0.0,0.0,3893.0,3893.0,0.0,3893.0,3893.0,0,0,0,0,0,64,0.0,513.7426149,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-3097-14279-6,200.175.2.130,14279,192.168.3.130,3097,6,9/1/2020 17:59,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,40,0.0,125000.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-83.8.29.245-0-0-0,83.8.29.245,0,192.168.3.130,0,0,10/1/2020 5:56,33,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0.0,60606.06061,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185.127.17.56-192.168.20.133-443-45420-6,185.127.17.56,443,192.168.20.133,45420,6,5/2/2020 12:58,11955,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250.9410289,5977.5,8450.633142,11953.0,2.0,11953.0,11953.0,0.0,11953.0,11953.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,167.29401919999995,83.64700962,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-19.38.13.32-0-0-0,19.38.13.32,0,192.168.3.130,0,0,10/1/2020 5:56,17,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-33181-53-17,192.168.20.133,33181,192.168.20.2,53,17,5/2/2020 19:19,3663,1,3,29.0,719.0,29,29,29.0,0.0,347,29,239.6666667,182.4536471,204204.2042,1092.001092,1221.0,1290.418924,2616.0,70.0,0.0,0.0,0.0,0.0,0.0,3663.0,1831.5,1208.445489,2686.0,977.0,0,0,0,0,8,24,273.000273,819.0008190000002,29,347,155.4,173.0861057,29958.8,0,0,0,0,0,0,0,0,3,194.25,29.0,239.6666667,0,0,0,0,0,0,1,29,3,719,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-36607-6,192.168.3.130,80,200.175.2.130,36607,6,9/1/2020 16:32,75542,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,794.2601467000001,132.3766911,8393.555556,8673.210739,23899.0,15.0,10913.0,5456.5,6832.772827,10288.0,625.0,75542.0,12590.33333,7806.437847,23899.0,79.0,0,0,0,0,104,232,39.71300733,92.66368378,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-192.168.20.2-32988-53-17,192.168.20.133,32988,192.168.20.2,53,17,5/2/2020 13:34,56994,1,3,40.0,774.0,40,40,40.0,0.0,369,40,258.0,188.8041313,14282.20514,70.18282626,18998.0,31573.68773,55447.0,66.0,0.0,0.0,0.0,0.0,0.0,56994.0,28497.0,38206.3936,55513.0,1481.0,0,0,0,0,8,24,17.54570657,52.63711970000001,40,369,170.8,179.1108595,32080.7,0,0,0,0,0,0,0,0,3,213.5,40.0,258.0,0,0,0,0,0,0,1,40,3,774,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-192.168.20.2-59472-53-17,192.168.20.133,59472,192.168.20.2,53,17,5/2/2020 13:25,4457,1,3,45.0,675.0,45,45,45.0,0.0,321,45,225.0,156.0,161543.6392,897.4646623,1485.666667,2403.684117,4261.0,69.0,0.0,0.0,0.0,0.0,0.0,4457.0,2228.5,2971.969801,4330.0,127.0,0,0,0,0,8,24,224.3661656,673.0984967,45,321,153.0,147.9459361,21888.0,0,0,0,0,0,0,0,0,3,191.25,45.0,225.0,0,0,0,0,0,0,1,45,3,675,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-192.168.20.2-34471-53-17,192.168.20.133,34471,192.168.20.2,53,17,4/2/2020 18:31,16473,1,3,40.0,472.0,40,40,40.0,0.0,269,40,157.33333330000005,114.60511909999998,31081.16312,242.82158680000003,5491.0,6782.102329,13099.0,79.0,0.0,0.0,0.0,0.0,0.0,16473.0,8236.5,6876.613447,13099.0,3374.0,0,0,0,0,8,24,60.70539671,182.1161901,40,269,110.4,103.4277526,10697.3,0,0,0,0,0,0,0,0,3,138.0,40.0,157.33333330000005,0,0,0,0,0,0,1,40,3,472,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-192.168.20.2-38522-53-17,192.168.20.133,38522,192.168.20.2,53,17,5/2/2020 14:02,4083,1,3,40.0,472.0,40,40,40.0,0.0,269,40,157.33333330000002,114.60511909999998,125397.9917,979.6718099,1361.0,1408.659292,2857.0,60.0,0.0,0.0,0.0,0.0,0.0,4083.0,2041.5,1238.143974,2917.0,1166.0,0,0,0,0,8,24,244.9179525,734.7538575,40,269,110.4,103.4277526,10697.3,0,0,0,0,0,0,0,0,3,138.0,40.0,157.33333330000002,0,0,0,0,0,0,1,40,3,472,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-121.132.130.173-0-0-0,121.132.130.173,0,192.168.3.130,0,0,10/1/2020 5:57,33,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0.0,60606.06061,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
154.59.122.74-192.168.20.133-443-43980-6,192.168.20.133,43980,154.59.122.74,443,6,4/2/2020 18:30,1117,2,1,31.0,0.0,31,0,15.5,21.92031022,0,0,0.0,0.0,27752.90958,2685.765443,558.5,692.2575387999998,1048.0,69.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1790.5102949999996,895.2551477,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,54020,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-74.125.193.95-44170-443-6,74.125.193.95,443,192.168.20.133,44170,6,7/2/2020 16:25,2691,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1114.827202,1345.5,1491.288202,2400.0,291.0,2400.0,2400.0,0.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,743.2181345,371.6090673,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-39767-6,200.175.2.130,39767,192.168.3.130,80,6,9/1/2020 16:30,11556,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,5192.107996,692.2810661,1650.857143,1777.48328,4310.0,10.0,7905.0,2635.0,1624.688586,4464.0,1359.0,5887.0,1962.333333,3271.315383,5739.0,10.0,0,0,0,0,128,144,346.1405331,346.1405331,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-33.215.242.221-0-0-0,33.215.242.221,0,192.168.3.130,0,0,10/1/2020 5:57,17,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-7.175.160.134-0-0-0,7.175.160.134,0,192.168.3.130,0,0,10/1/2020 5:57,63,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,0,0,0.0,31746.03175,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.132.64.177-0-0-0,200.132.64.177,0,192.168.3.130,0,0,10/1/2020 5:57,17,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-126.132.138.145-0-0-0,126.132.138.145,0,192.168.3.130,0,0,10/1/2020 5:56,11,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0.0,181818.1818,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-38.140.99.21-50842-443-6,192.168.20.133,50842,38.140.99.21,443,6,5/2/2020 14:24,1316999,3,3,223.0,0.0,223,0,74.33333333,128.74911,0,0,0.0,0.0,169.3243503,4.555812115,263399.8,363830.3077,733731.0,41.0,583227.0,291613.5,411979.5026,582927.0,300.0,735601.0,367800.5,517503.876,733731.0,1870.0,0,0,0,0,60,84,2.277906058,2.277906058,0,223,31.85714286,84.28607748,7104.142856999999,0,1,0,0,0,0,0,0,1,37.16666667,74.33333333,0.0,0,0,0,0,0,0,3,223,3,0,-1,64240,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-48.2.115.164-0-0-0,48.2.115.164,0,192.168.3.130,0,0,10/1/2020 5:57,12,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-38575-53-17,192.168.20.133,38575,192.168.20.2,53,17,5/2/2020 13:19,4433,1,3,32.0,559.0,32,32,32.0,0.0,438,32,186.3333333,219.8052168,133318.2946,902.323483,1477.666667,2374.355562,4217.0,10.0,0.0,0.0,0.0,0.0,0.0,4433.0,2216.5,2843.2763670000004,4227.0,206.0,0,0,0,0,8,24,225.5808707,676.7426122,32,438,124.6,176.9259732,31302.8,0,0,0,0,0,0,0,0,3,155.75,32.0,186.3333333,0,0,0,0,0,0,1,32,3,559,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-35155-6,192.168.3.130,80,200.175.2.130,35155,6,9/1/2020 16:31,61894,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,969.3992956,161.5665493,6877.111111,8239.602333,24047.0,13.0,27255.0,13627.5,18210.12094,26504.0,751.0,61894.0,10315.66667,8294.226104000001,24047.0,1143.0,0,0,0,0,104,232,48.46996478,113.0965845,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-192.168.20.2-32776-53-17,192.168.20.133,32776,192.168.20.2,53,17,5/2/2020 13:30,3766,1,3,33.0,719.0,33,33,33.0,0.0,377,33,239.6666667,182.1793988,199681.3595,1062.134891,1255.333333,1768.15054,3288.0,73.0,0.0,0.0,0.0,0.0,0.0,3766.0,1883.0,2090.207645,3361.0,405.0,0,0,0,0,8,24,265.5337228,796.6011682999998,33,377,157.0,171.48760890000003,29408.0,0,0,0,0,0,0,0,0,3,196.25,33.0,239.6666667,0,0,0,0,0,0,1,33,3,719,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-31.13.73.22-42726-443-6,192.168.20.133,42726,31.13.73.22,443,6,5/2/2020 12:21,101672782,50,65,697.0,135550.0,223,0,13.94,47.94955257,5200,0,2085.384615,1357.926449,1340.0538210000002,1.1310795059999998,891866.5088,6496315.136,58400000.0,-17.0,102000000.0,2074864.878,9840995.55,58400000.0,439.0,102000000.0,1588636.844,8635768.031,58400000.0,2.0,0,1,0,0,1000,1300,0.491773698,0.6393058079999999,0,5200,1174.939655,1446.663437,2092835.101,0,0,0,1,1,0,0,0,1,1185.156522,13.94,2085.384615,0,0,0,0,0,0,50,697,65,135550,-1,64240,5,0,40979.66667,63239.22963,114002.0,4403.0,33700000.0,26900000.0,58400000.0,5050394.0,Normal
192.168.3.130-200.175.2.130-80-36095-6,192.168.3.130,80,200.175.2.130,36095,6,9/1/2020 16:31,61720616,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.972122508,0.162020418,6857846.222,20500000.0,61600000.0,7.0,39609.0,19804.5,25848.28839,38082.0,1527.0,61700000.0,10300000.0,25200000.0,61600000.0,580.0,0,0,0,0,104,232,0.048606125,0.113414293,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,6470.0,0.0,6470.0,6470.0,61600000.0,0.0,61600000.0,61600000.0,Probe
192.168.3.130-71.146.59.84-0-0-0,71.146.59.84,0,192.168.3.130,0,0,10/1/2020 5:57,78,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0.0,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-4.236.148.162-0-0-0,4.236.148.162,0,192.168.3.130,0,0,10/1/2020 5:57,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-46718-53-17,192.168.20.133,46718,192.168.20.2,53,17,5/2/2020 19:21,3161,1,3,30.0,454.0,30,30,30.0,0.0,280,30,151.33333330000005,125.1612294,153116.1025,1265.422335,1053.666667,1282.472742,2510.0,93.0,0.0,0.0,0.0,0.0,0.0,3161.0,1580.5,1446.033368,2603.0,558.0,0,0,0,0,8,24,316.3555836999999,949.066751,30,280,102.8,110.676104,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000005,0,0,0,0,0,0,1,30,3,454,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-110.32.208.146-0-0-0,110.32.208.146,0,192.168.3.130,0,0,10/1/2020 5:56,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-38429-6,192.168.3.130,80,200.175.2.130,38429,6,9/1/2020 16:32,40926,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,1466.060695,244.3434492,4547.333333,3879.875127,10254.0,7.0,15878.0,7939.0,10825.80482,15594.0,284.0,40926.0,6821.0,2485.31503,10261.0,3749.0,0,0,0,0,104,232,73.30303475,171.0404144,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-192.168.20.2-39764-53-17,192.168.20.133,39764,192.168.20.2,53,17,5/2/2020 13:35,2929,1,3,34.0,647.0,34,34,34.0,0.0,438,34,215.6666667,205.047149,232502.5606,1365.653807,976.3333332999996,1536.363347,2750.0,58.0,0.0,0.0,0.0,0.0,0.0,2929.0,1464.5,1899.995921,2808.0,121.0,0,0,0,0,8,24,341.4134517,1024.240355,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.6666667,0,0,0,0,0,0,1,34,3,647,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
